capacity,num_orders,inst_num,optimal_bks,optimal_bks_is_opt,best_any_policy_bks,best_any_policy,any_policy_improves_optimal,directly_comparable_to_current_casop,comparability_note,source,doi,source_url
48,70,1,1138.4,False,1138.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,2,1191.6,True,1191.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,3,1236.8,True,1236.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,4,1136.0,True,1136.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,5,1089.2,True,1089.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,6,1152.6,False,1152.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,7,1109.0,True,1109.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,8,1114.6,True,1114.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,9,1243.4,True,1243.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,70,10,1118.2,False,1118.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,1,1196.0,True,1196.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,2,1310.8,True,1310.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,3,1271.8,False,1271.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,4,1232.0,True,1232.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,5,1403.8,False,1403.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,6,1252.2,True,1252.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,7,1225.4,True,1225.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,8,1365.2,True,1365.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,9,1188.4,True,1188.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,80,10,1276.4,False,1276.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,1,1478.2,False,1478.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,2,1412.6,False,1412.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,3,1480.8,False,1480.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,4,1490.4,False,1490.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,5,1365.4,False,1365.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,6,1444.8,False,1444.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,7,1516.0,False,1516.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,8,1425.8,True,1425.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,9,1485.6,False,1485.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,90,10,1476.8,False,1476.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,1,1751.4,False,1751.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,2,1637.8,False,1637.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,3,1604.4,False,1604.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,4,1617.4,False,1617.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,5,1639.8,False,1639.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,6,1543.2,False,1543.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,7,1569.6,False,1569.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,8,1528.0,True,1528.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,9,1593.8,False,1593.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,100,10,1588.4,False,1588.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
